Timestamp,Asset,PriceHistory,TraderSentiment
2025-06-05T18:30:16.762881,EURUSD-OTC,"1.138935,1.138945,1.138815,1.138675,1.138725,1.138615,1.138605,1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.139025,1.138975,1.138975,1.139015",0.571953224689672
2025-06-05T18:37:43.452299,EURUSD-OTC,"1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.139025,1.138975,1.138975,1.138965,1.138915,1.138905,1.139035,1.139045,1.139085,1.139125,1.139185",0.484996838007001
2025-06-05T18:37:44.294246,EURUSD-OTC,"1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.139025,1.138975,1.138975,1.138965,1.138915,1.138905,1.139035,1.139045,1.139085,1.139125,1.139215",0.484996838007001
2025-06-05T18:39:16.988244,EURUSD-OTC,"1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.139025,1.138975,1.138975,1.138965,1.138915,1.138905,1.139035,1.139045,1.139085,1.139125,1.139285,1.139355,1.139265",0.7244072104316167
2025-06-05T18:39:17.632704,EURUSD-OTC,"1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.139025,1.138975,1.138975,1.138965,1.138915,1.138905,1.139035,1.139045,1.139085,1.139125,1.139285,1.139355,1.139275",0.7244072104316167
2025-06-05T18:40:15.878438,EURUSD-OTC,"1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.139025,1.138975,1.138975,1.138965,1.138915,1.138905,1.139035,1.139045,1.139085,1.139125,1.139285,1.139355,1.139145,1.139205",0.4134244988089948
2025-06-05T18:40:16.663216,EURUSD-OTC,"1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.139025,1.138975,1.138975,1.138965,1.138915,1.138905,1.139035,1.139045,1.139085,1.139125,1.139285,1.139355,1.139145,1.139195",0.4134244988089948
2025-06-05T18:41:15.671885,EURUSD-OTC,"1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.139025,1.138975,1.138975,1.138965,1.138915,1.138905,1.139035,1.139045,1.139085,1.139125,1.139285,1.139355,1.139145,1.139195,1.139135",0.1377226192912796
2025-06-05T18:41:16.347865,EURUSD-OTC,"1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.139025,1.138975,1.138975,1.138965,1.138915,1.138905,1.139035,1.139045,1.139085,1.139125,1.139285,1.139355,1.139145,1.139195,1.139155",0.1377226192912796
2025-06-05T18:42:14.888518,EURUSD-OTC,"1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.139025,1.138975,1.138975,1.138965,1.138915,1.138905,1.139035,1.139045,1.139085,1.139125,1.139285,1.139355,1.139145,1.139195,1.139185,1.139235",0.2681628029887806
2025-06-05T18:42:15.658657,EURUSD-OTC,"1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.139025,1.138975,1.138975,1.138965,1.138915,1.138905,1.139035,1.139045,1.139085,1.139125,1.139285,1.139355,1.139145,1.139195,1.139185,1.139235",0.2681628029887806
2025-06-05T18:43:15.462492,EURUSD-OTC,"1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.139025,1.138975,1.138975,1.138965,1.138915,1.138905,1.139035,1.139045,1.139085,1.139125,1.139285,1.139355,1.139145,1.139195,1.139185,1.139125,1.139245",0.9492942038975949
2025-06-05T18:43:16.122695,EURUSD-OTC,"1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.139025,1.138975,1.138975,1.138965,1.138915,1.138905,1.139035,1.139045,1.139085,1.139125,1.139285,1.139355,1.139145,1.139195,1.139185,1.139125,1.139245",0.9492942038975949
2025-06-05T18:44:14.810350,EURUSD-OTC,"1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.139025,1.138975,1.138975,1.138965,1.138915,1.138905,1.139035,1.139045,1.139085,1.139125,1.139285,1.139355,1.139145,1.139195,1.139185,1.139125,1.139315,1.139375",0.11272639769443982
2025-06-05T18:44:15.424129,EURUSD-OTC,"1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.139025,1.138975,1.138975,1.138965,1.138915,1.138905,1.139035,1.139045,1.139085,1.139125,1.139285,1.139355,1.139145,1.139195,1.139185,1.139125,1.139315,1.139375",0.11272639769443982
2025-06-05T18:45:15.908424,EURUSD-OTC,"1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.139025,1.138975,1.138975,1.138965,1.138915,1.138905,1.139035,1.139045,1.139085,1.139125,1.139285,1.139355,1.139145,1.139195,1.139185,1.139125,1.139315,1.139375,1.139395",0.15363534299092851
